"id","name","state","created_at","updated_at","short_name","tax_id","address1","address2","city","us_state","zipcode","country","notes","external_id","company_type","emails"
463,"Flexcargo USA, Inc.",0,2024-02-15 23:21:44.924,2024-02-15 23:25:38.729,"Flexcargo USA, Inc.","934877306","444 W. Ocean Suite 800",,Long Beach,CA,"90802",US,"{}",,,"{eric@flexcargousa.com,janeje@flexcargousa.com,katek@flexcargousa.com,melody@flexcargousa.com}"
464,MILAS FOODS LLC,0,2024-02-19 19:21:58.545,2024-02-19 19:21:58.545,ELMA FARMS,"271340188","2121 PONCE DE LEON BLVD SUITE 340",,CORAL GABLES,FL,"33134",US,"{}",,,{cramirez@milasfood.com}
465,Nazareth company LLC,0,2024-02-19 23:39:38.237,2024-02-20 03:54:50.748,Eleart,"863414163","4280 E Iowa ave",,Denver,CO,"80222",US,"{}",,,{franklingutierrez385@gmail.com}
466,Chanvra Materials,0,2024-02-20 23:45:42.753,2024-02-21 00:04:40.001,American Natural Materials,"843363528","1317 Elfe St",,Daniel Island,SC,"29492",US,"{}",,,{materials@chanvra.org}
467,J&M Foods Inc.,0,2024-02-21 19:28:20.903,2024-03-06 07:47:32.933,J&M Foods Inc.,"710700498","9100 Frazier Pike, Little Rock, AR 72206",,LITTLE ROCK,AR,"72206",US,"{}",,,{jthibault@jm-foods.com}
468,"Onuge Personal Care (Guangdong) Manufacturer Group Co., LTD.",0,2024-02-22 01:16:35.871,2024-02-23 03:04:08.124,"Onuge Personal Care (Guangdong) Manufacturer Group Co., LTD.","9144011178120497XE","No.28 Longhai Road, Huadu District",,Guangzhou,GD,"510812",CN,"{}",,,{wikkoliu@onuge.com.cn}
470,Petunia Products Inc,0,2024-02-27 17:37:52.054,2024-02-27 17:46:04.479,Billion Dollar Beauty,"542168706","15 Hammond Ste 301",,Irvine,CA,"92618",US,"{}",,,{julianne.galchutt@billiondollarbrows.com}
471,"ESP Shibuya Enterprises, Inc.",0,2024-02-27 23:22:08.422,2024-02-27 23:29:20.245,The ESP Guitars Co.,"954709399","5433 W San Fernando Rd",,Los Angeles,CA,"90039",US,"{}",,,{jennifer@espguitars.com}
472,Products Engineering Corp,0,2024-02-27 23:52:33.496,2024-02-27 23:56:50.882,PEC Tools,"811469110","2645 Maricopa Street",,Torrance,CA,"90503",US,"{}",,,{nyuan@pectools.com}
473,"Process DSG, Inc.",0,2024-02-28 16:46:01.613,2024-02-28 16:48:38.195,Pasolumination,"461991350","145 W. 17th St.",,Paso Robles,CA,"93446",US,"{}",,,{heather@processdsg.com}
474,"IMEXIN, LLC",0,2024-02-28 19:34:57.016,2024-02-28 19:41:13.762,"IMEXIN, LLC","463360576","14406 INVESTMENT AVE.",,LAREDO,TX,"78045",US,"{}",,,{marinarogil@imexinllc.com}
475,"GRUPO ROGIL LOGISTICS, LLC.",0,2024-02-28 19:54:02.862,2024-02-28 19:56:04.993,"GRUPO ROGIL LOGISTICS, LLC.","833771239","14406 INVESTMENT AVE",,LAREDO,TX,"78045",US,"{}",,,{marinarogil@imexinllc.com}
477,"Bliss Solar, LLC",0,2024-02-28 23:09:39.751,2024-02-28 23:14:18.817,"Bliss Solar, LLC","824861980","185 Great Neck Rd.",,Great Neck,NY,"11021",US,"{}",,,{ndacha@blisssolar.com}
478,Yamato Transport USA INC,0,2024-02-29 17:46:52.798,2024-02-29 17:50:53.462,Yamato,"133019110","145-61 155th st",,jamaica,NY,"11434",US,"{}",,,{jimmywong@yamatoamerica.com}
479,I-Ships International LLC,0,2024-02-29 19:57:21.412,2024-02-29 20:04:39.931,one world cargo solutions,"834175225","21218 St Andrews Blvd #620",,boca raton,FL,"33433",US,"{}",,,{info@ishipsinternational.com}
480,"Baorou Paper Product Co., Limited",0,2024-03-01 08:04:27.212,2024-03-01 08:15:50.083,Baorou paper,"3178689","RM 1532 15F, PACIFIC TRADE CENTRE",,KOWLOON BAY,,"999077",HK,"{}",,,{baoroupaper@outlook.com}
481,Haque International Logistics Corp,0,2024-03-04 00:27:08.418,2024-03-04 00:47:36.292,Haque International Logistics Corp,"921905271","20507 Hillside Avenue, Suite 25",,Hollis,NY,"11423",US,"{}",,,{mhossain@haque-int.com}
483,Lux Los Angeles LLC,0,2024-03-05 18:54:19.351,2024-03-05 23:04:02.313,NA,"474030135","5981 Malburg Way",,Vernon,CA,"90058",US,"{}",,,"{adnan@lux-la.com,info@marketboxanalyst.com}"
485,ALWAYS HOME INTERNATIONAL,0,2024-03-07 20:09:57.088,2024-03-07 20:12:12.140,ALWAYS HOME INTERNATIONAL,"263562932","125 michael drive",,SYOSSET,NY,"11791",US,"{}",,,{jsteinberg@alwayshomeint.com}
486,"Tianjin Excellent International Trade Co.,Ltd",0,2024-03-08 02:32:53.139,2024-03-13 06:32:29.476,"Tianjin Excellent International Trade Co.,Ltd","911201053004250000","3316, King's Landing Building, Guangfu Street, Hebei District, Tianjin",,Tianjin,TJ,"300070",CN,"{}",,,{aikeabcd@126.com}
487,"Halykoo(Tianjin) International Trade Co.,LTD.",0,2024-03-13 12:22:03.362,2024-03-14 01:24:02.584,"Halykoo(Tianjin) International Trade Co.,LTD.","91120101MA06AB9A6M","B-1505,-1505,Kangning Building 10 Xikang Road,Xinxing Street,Heping District,Tianjin.",,Tianjin,TJ,"300051",CN,"{}",,,{aikeabcd@126.com}
488,JASPERS GLOBAL MANUFACTURING INC,0,2024-03-14 06:20:10.235,2024-03-14 06:20:10.235,JASPERS LOGISTIC GROUP,"611827230","1800 S Turner Ave",,Ontario,CA,"91761",US,"{}",,,{info@jasperspack.com}
490,"INTCO INTERNATIONAL (HK) CO., LIMITED",0,2024-03-16 01:50:42.046,2024-03-16 01:50:42.046,"INTCO INTERNATIONAL (HK) CO., LIMITED","52244793",SUITE 1606 16TH FLOOR TOWER 2 THE GATEWAY,,HARBOUR CITY,"","999077",HK,"{}",,,{lenaqiu@intco.com.cn}
492,joseph951623@gmail.com,0,2024-03-18 21:47:07.393,2024-03-18 21:47:07.393,joseph951623@gmail.com,,"3132 E Hollingworth St.",,West Covina,CA,"91792",US,"{}",,,{joseph951623@gmail.com}
493,"NINGBO FREE TRADE ZONE KINGSHINE INTERNATIONAL TRADING CO.,LTD",0,2024-03-19 01:20:17.339,2024-03-19 01:20:17.339,Exporter,"91330201786752035U","4th Fl., Block C,No.418 Qiyun Road",,ningbo,ZJ,"315012",CN,"{}",,,{sunny@cnkingshine.com}
496,Light Santa Barbara LLC,0,2024-03-23 02:17:25.977,2024-03-23 02:23:02.662,Light and Home,"813573108","18 W. Calle Laureles",,"Santa Barbara, CA, 93105",CA,"93105",US,"{}",,,{william@lightandhome.com}
498,"Xiamen Ding Brothers Crafts Co.,Ltd.",0,2024-03-28 09:08:26.000,2024-03-28 09:19:14.638,Resin Crafts-Bobblehead dolls,"91350212079352016R","Room 301, No.155 Siming Park,",,XIAMEN,FJ,"361199",CN,"{}",,,{dyawen@139.com}
499,"1Perfectchoice Inc.",0,2024-03-28 23:19:05.120,2024-03-28 23:19:05.120,cathy@1perfectchoice.com,,"21908 Valley Blvd.",,Walnut,CA,"91789",US,"{}",,,{cathy@1perfectchoice.com}
500,"Xiamen Dingshi Trading Co.,Ltd.",0,2024-04-01 05:10:10.903,2024-04-02 09:26:47.100,"Xiamen Dingshi Trading Co.,Ltd.","91350211MA33CM393A","Room 707, No.5,Longhe Erli,Jimei District",,XIAMEN,FJ,"361100",CN,"{}",,,{dyawen@139.com}
501,KeHE Distributors LLC,0,2024-04-02 14:34:18.169,2024-04-02 14:37:41.965,KeHE Distributors LLC,"271726000","601 S. ROCKEFELLER AVE",,ONTARIO,CA,"91761",US,"{}",,,{corey.wells@dpispecialtyfoods.com}
502,"KeHE DISTRIBUTORS, LLC",0,2024-04-02 14:54:04.644,2024-04-02 14:58:42.802,"KeHE DISTRIBUTORS, LLC","271726000","1245 E. Diehl Rd., Suite 200",,Naperville,IL,"60563",US,"{}",,,{dpi-ar@dpispecialtyfoods.com}
503,US Tamex Corp,0,2024-04-02 18:12:16.127,2024-04-02 18:27:16.922,Bella Esprit,"954654449","2090 S. Baker Ave",,Ontario,CA,"91761",US,"{}",,,{tammy@ustamex.com}
505,Spenarome,0,2024-04-08 20:50:50.370,2024-04-08 20:50:50.370,Spenarome,"262928481","2540 Jardin drive",,Weston,FL,"33327",US,"{}",,,{hspencer@spenarome.com}
506,Coyote Holdings,0,2024-04-10 01:35:16.157,2024-04-10 01:39:49.749,Coyote Holdings,"369509059","3105 WOODPINE CT",,Rochester,MI,"48306",US,"{}",,,{cmikenaz@aol.com}
508,SJ TRUCKING AND LOGISTICS LLC,0,2024-04-17 17:07:37.244,2024-04-17 17:11:49.162,SJ TRUCKING AND LOGISTICS LLC,"464805294","140 WESTERN MARYLAND PKWY",,HAGERSTOWN,MD,"21740",US,"{}",,,{sam@sjtal.com}
509,Conjetta Investments LLC,0,2024-04-18 21:44:54.014,2024-04-18 21:49:26.775,Conjetta Designs,"841797821","1314 S 18th St.",,Saint Louis,MO,"63104",US,"{}",,,{info@conjettadesigns.com}
510,Lilola Home,0,2024-04-19 00:09:36.858,2024-04-19 00:16:00.668,Lilola Home,"832421044","1261 E Airport Dr",,Ontario,CA,"91761",US,"{}",,,{chad@lilolahome.com}
511,Vita Forte Inc,0,2024-04-26 17:29:18.106,2024-04-26 17:37:28.907,Vita Forte Inc,"454060123","19350 Cachagua Rd",,Carmel Valley,CA,"93924",US,"{}",,,{carlos@vita-forte.com}
514,Mango Furniture co. inc,0,2024-04-29 15:40:49.722,2024-04-29 15:52:01.357,Mango Furniture co. inc.,"824345279","919 GARDEN HWY",,YUBA CITY,CA,"95991",US,"{}",,,{rosie@mangofurnitureinc.com}
515,Updated Furniture Wholesale LLC,0,2024-04-30 01:23:39.889,2024-04-30 01:29:02.268,Updated Furniture,"810734676","2125 exchange drive",,arlington,TX,"76011",US,"{}",,,{daniel@goupdated.com}
516,"Updated Furniture of Texas, Inc.",0,2024-04-30 01:29:40.152,2024-04-30 01:39:36.127,Updated Furniture,"582485160","6546b petropark dr",,houston,TX,"77041",US,"{}",,,{daniel@goupdated.com}
517,"Updated Furniture, Inc.",0,2024-04-30 01:37:01.913,2024-04-30 01:37:54.011,Updated Furniture,"650225612","4915 NW 159th ST",,Hialeah,FL,"33014",US,"{}",,,{daniel@goupdated.com}
518,"Update International, Inc.",0,2024-04-30 01:38:16.650,2024-04-30 01:39:00.452,Updated Furniture,"650063471","247 Power Court",,Sanford,FL,"32771",US,"{}",,,{daniel@goupdated.com}
519,QUARTZ LOGISTICS INC,0,2024-05-02 18:50:42.362,2024-05-02 18:56:09.639,QUARTZ LOGISTICS INC,"273262405","780 S. NOGALES ST SUITE D",,CITY OF INDUSTRY,CA,"91748",US,"{}",,,{ar@quartzlax.com}
521,CALIFORNIA WHEEL DISTRIBUTOR,0,2024-05-03 20:07:03.002,2024-05-15 19:29:50.239,CALIFORNIA WHEEL DISTRIBUTOR INC,"850841994","741SALLENSTSTEA",,SAN BERNARDINO,CA,"92408",US,"{}",,,{californiawheeldist@gmail.com}
522,Vietnam,0,2024-05-08 02:19:07.054,2024-05-08 02:23:40.253,Vietnam,"0316297646",HCMC,,HO CHI MINH CITY,SG,"70000",VN,"{}",,,{anthea.sgn@3w-logistics.com}
523,Topocean Consolidation Service (Los Angeles) Inc,0,2024-05-15 23:29:42.948,2024-05-18 00:41:34.344,Topocean Consolidation Service. (LAX),"954515106","2727 WORKMAN MILL RD",,CITY OF INDUSTRY,CA,"90601",US,"{}",,,{ar@topocean.com}
524,Danson Consultants Inc.,0,2024-05-17 21:52:37.367,2024-06-12 02:37:04.346,CNB Beverages,"320508243","2104 Galveston St.",,San Diego,CA,"92110",US,"{}",,,{josh@cnbbeverages.com}
525,"KAV America AG, Inc.",0,2024-05-20 22:05:38.657,2024-05-20 22:13:36.605,"KAV America AG, Inc.","454129572","422 E. Commercial Rd",,"San Bernardino, CA",CA,"92408",US,"{}",,,{arpay@kavamerica.com}
526,"Suwerte International, LLC",0,2024-05-21 19:08:54.270,2024-05-21 19:12:22.340,"Suwerte International, LLC","853820703","1737 Cripple Creek Dr #2",,CHULA VISTA,CA,"91915",US,"{}",,,{suwerteintl@gmail.com}
527,Gallina Foods and Imports INC.,0,2024-05-24 13:17:47.713,2024-05-24 13:22:57.839,Gallina Foods and Imports INC.,"821893152","242 Pilgert St.",,Alburtis,PA,"18011",US,"{}",,,"{mgallina@ymail.com,tonygallina31@gmail.com}"
531,Eden Organic Grains Inc,0,2024-06-07 17:47:37.394,2024-06-07 17:53:32.734,WeFARM Organics,"814912244","13528 Excelsior Dr",,Santa Fe Springs,CA,"90670",US,"{}",,,{skim@wefarmorganics.com}
532,"F&B Products Asia Co., Ltd.",0,2024-06-20 10:39:00.950,2024-06-20 10:45:50.360,"F&B Products Asia Co., Tld.","0105563094196","53 Saeng Thip Alley, Phra Khanong Nuea",,Watthana Bangkok,"10","10110",TH,"{}",,,{romeo.ramos@supremebev.asia}
534,"TRANSPORT EXPERTS INTERNATIONAL, LLC",0,2024-06-29 16:05:04.865,2024-06-29 16:10:38.213,TEI,"861516045","1910 Pacific Ave",,Dallas,TX,"75201",US,"{}",,,{info@transportexpertsinternational.com}
537,Simple Forwarding Inc,0,2024-07-11 13:17:34.322,2024-07-11 13:20:11.184,Simple Forwarding,"814535093","1113 Route 17M",,Monroe,NY,"10950",US,"{}",,,{abe@simpleforwarding.com}
539,Redline Custom Per4mance Imports LLC,0,2024-07-16 18:33:12.828,2024-07-16 18:38:16.404,RCP LLC,"882767457","136 Horse Pin Place",,Harvest,AL,"35749",US,"{}",,,{casey042807@yahoo.com}
541,Rolling Unit Inc,0,2024-07-18 14:54:57.542,2024-07-18 15:19:30.733,Rolling Unit US,"372072717","7901 4th Street North Suite 300",,"St, Petersburg",FL,"33702",US,"{}",,,{luke.chiarenza@maru.ee}
543,Wishbone Organics Inc,0,2024-07-23 18:20:04.595,2024-07-23 18:24:14.691,Wishbone Organics Inc,"825336720","8330 SW 12th ST",,Pembroke Pines,FL,"33025",US,"{}",,,{juan@wishboneorganics.com}
544,Sud Scrub LLC,0,2024-07-26 19:57:56.122,2024-07-26 20:00:24.134,Sud Scrub,"852316304","8208 E Ravendale Rd.",,San Gabriel,CA,"91775",US,"{}",,,{admin@sudscrub.com}
546,"Roilife Industrial Co.,Ltd.",0,2024-07-30 09:07:49.487,2024-07-30 09:07:49.487,阳江市阳东区荣欣工贸有限公司,"91441723MA53WQPC1U","NO.31,33 ,Hezhang Middle Road,Dongcheng Town,Yangdong District",,Yangjiang City,GD,"52993",CN,"{}",,,{info@roilife.com.cn}
548,"Traffic Tech International US, LLC",0,2024-08-05 20:25:04.430,2024-08-06 13:13:56.364,"Traffic Tech International US, LLC","202618420","10201 NW 112TH AVE",,Medley,FL,"331781057",US,"{}",,,{mtasse@traffictech.com}
549,"HUBEI DONGHAO TECHNOLOGY CO .,LTD",0,2024-08-09 08:17:05.645,2024-08-09 08:43:51.214,"91422825MA7N5Y940X","91422825MA7N5Y940X","BUILDING F SHUANGCHUANG INDUSTRIAL PARK,JIAOYUAN TOWN ,XUANEN COUNTY,ENSHI AUTONOMOUS PREFECTURE,HUBEI PROVINCE,CHINA",,HUBEI PROVINCE,HB,"445501",CN,"{}",,,{anndy@donghaomelamine.com}
550,Mars Ventures Inc,0,2024-08-12 19:19:45.305,2024-08-12 19:19:45.305,Mars Ventures Inc,"320635285","5210 Limestone Hill Ln",,Sugarland,TX,"77479",US,"{}",,,{usa.mars.ventures@gmail.com}
551,SWIFT CARGO INC,0,2024-08-21 21:05:40.847,2024-08-21 21:05:40.847,abby@swiftcargo.com,,"16700 VALLEY VIEW AVE STE 300B",,LA MIRADA,CA,"90638",US,"{}",,,{abby@swiftcargo.com}
552,We the Wild USA Inc,0,2024-08-22 19:26:12.792,2024-08-22 21:29:12.525,We the Wild,"301297622","531 Polk Street Bldg 14",,Houston,TX,"77023",US,"{}",,,{josh@wethewild.co}
